ensembl_gene_id,gene_symbol,chromosome,start,end,strand,biotype,description
ENSG00000236131,MED13P1,Y,14907898,14908068,1,processed_pseudogene,mediator complex subunit 13 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38733]
ENSG00000227949,CYCSP46,Y,14941547,14941750,-1,processed_pseudogene,CYCS pseudogene 46 [Source:HGNC Symbol;Acc:HGNC:23941]
ENSG00000252900,RNU6-303P,Y,4174985,4175090,-1,snRNA,"RNA, U6 small nuclear 303, pseudogene [Source:HGNC Symbol;Acc:HGNC:47266]"
ENSG00000252689,,Y,16138248,16138379,-1,snoRNA,
ENSG00000243980,RN7SL702P,Y,12273473,12273764,1,misc_RNA,"RNA, 7SL, cytoplasmic 702, pseudogene [Source:HGNC Symbol;Acc:HGNC:46718]"
ENSG00000252315,RNA5SP520,Y,17557864,17557976,1,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 520 [Source:HGNC Symbol;Acc:HGNC:43420]"
ENSG00000252012,RNA5SP521,Y,17559774,17559889,1,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 521 [Source:HGNC Symbol;Acc:HGNC:43421]"
ENSG00000273966,,Y,17568962,17569051,-1,misc_RNA,
ENSG00000252173,RNU6-109P,Y,16248935,16249041,1,snRNA,"RNA, U6 small nuclear 109, pseudogene [Source:HGNC Symbol;Acc:HGNC:47072]"
ENSG00000252323,RNU6-184P,Y,16336283,16336389,-1,snRNA,"RNA, U6 small nuclear 184, pseudogene [Source:HGNC Symbol;Acc:HGNC:47147]"
ENSG00000169953,HSFY2,Y,18731440,18773735,-1,protein_coding,heat shock transcription factor Y-linked 2 [Source:HGNC Symbol;Acc:HGNC:23950]
ENSG00000236429,GPM6BP2,Y,18741843,18741986,-1,unprocessed_pseudogene,glycoprotein M6B pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38781]
ENSG00000249501,USP9YP2,Y,18776279,18779427,-1,unprocessed_pseudogene,USP9Y pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:31742]
ENSG00000228193,ELOCP14,Y,18787750,18788080,1,processed_pseudogene,elongin C pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:38150]
ENSG00000230904,XKRYP2,Y,18811338,18811829,-1,unprocessed_pseudogene,"XK related, Y-linked pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:23909]"
ENSG00000238135,USP9YP10,Y,18826107,18829487,1,unprocessed_pseudogene,USP9Y pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:38454]
ENSG00000251970,RNU1-41P,Y,18833729,18833890,-1,snRNA,"RNA, U1 small nuclear 41, pseudogene [Source:HGNC Symbol;Acc:HGNC:48383]"
ENSG00000238088,OFD1P7Y,Y,18848264,18867280,1,unprocessed_pseudogene,OFD1 pseudogene 7 Y-linked [Source:HGNC Symbol;Acc:HGNC:23879]
ENSG00000217179,MTCYBP2,Y,18872102,18872272,1,processed_pseudogene,MT-CYB pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38807]
ENSG00000217896,ZNF839P1,Y,18985175,18986398,1,processed_pseudogene,zinc finger protein 839 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38455]
ENSG00000185275,CD24P4,Y,18992467,18992709,-1,processed_pseudogene,CD24 molecule pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:1649]
ENSG00000252766,RNU6-255P,Y,19018983,19019087,-1,snRNA,"RNA, U6 small nuclear 255, pseudogene [Source:HGNC Symbol;Acc:HGNC:47218]"
ENSG00000274282,,Y,19253960,19260875,-1,processed_pseudogene,"endogenous retrovirus group FRD, member 1 (ERVFRD-1) pseudogene"
ENSG00000234529,GAPDHP19,Y,19327569,19328573,1,processed_pseudogene,glyceraldehyde 3 phosphate dehydrogenase pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:23947]
ENSG00000238191,CLUHP1,Y,17621259,17625832,-1,unprocessed_pseudogene,clustered mitochondria homolog pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38416]
ENSG00000226353,TAF9P1,Y,17628513,17629402,1,processed_pseudogene,TATA-box binding protein associated factor 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31743]
ENSG00000226449,CDY5P,Y,17721598,17723177,1,unprocessed_pseudogene,chromodomain Y-linked 5 pseudogene [Source:HGNC Symbol;Acc:HGNC:23850]
ENSG00000225896,ELOCP36,Y,17726752,17727080,1,processed_pseudogene,elongin C pseudogene 36 [Source:HGNC Symbol;Acc:HGNC:54973]
ENSG00000229129,ACTG1P2,Y,17757001,17758125,-1,processed_pseudogene,actin gamma 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:147]
ENSG00000223555,USP9YP23,Y,17782210,17784815,1,unprocessed_pseudogene,USP9Y pseudogene 23 [Source:HGNC Symbol;Acc:HGNC:38759]
ENSG00000235521,USP9YP27,Y,17788315,17789484,-1,unprocessed_pseudogene,USP9Y pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:38763]
ENSG00000252513,RNU1-128P,Y,17789003,17789162,-1,snRNA,"RNA, U1 small nuclear 128, pseudogene [Source:HGNC Symbol;Acc:HGNC:48470]"
ENSG00000224964,TRAPPC2P3,Y,17797983,17800696,-1,unprocessed_pseudogene,trafficking protein particle complex 2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:10712]
ENSG00000225740,ELOCP6,Y,17837201,17837528,-1,processed_pseudogene,elongin C pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:38142]
ENSG00000229138,CDY6P,Y,17882099,17883708,-1,unprocessed_pseudogene,chromodomain Y-linked 6 pseudogene [Source:HGNC Symbol;Acc:HGNC:23853]
ENSG00000224485,USP9YP7,Y,17908755,17910806,1,unprocessed_pseudogene,USP9Y pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:38079]
ENSG00000226116,USP9YP6,Y,17912699,17921630,-1,unprocessed_pseudogene,USP9Y pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:38078]
ENSG00000237558,CDY7P,Y,17951589,17953500,1,unprocessed_pseudogene,chromodomain Y-linked 7 pseudogene [Source:HGNC Symbol;Acc:HGNC:23854]
ENSG00000233378,USP9YP34,Y,17984349,17993260,1,unprocessed_pseudogene,USP9Y pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:38778]
ENSG00000237616,USP9YP32,Y,17995201,17997252,-1,unprocessed_pseudogene,USP9Y pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:38776]
ENSG00000224033,CDY8P,Y,18022299,18023908,1,unprocessed_pseudogene,chromodomain Y-linked 8 pseudogene [Source:HGNC Symbol;Acc:HGNC:23855]
ENSG00000230412,ELOCP12,Y,18068483,18068810,1,processed_pseudogene,elongin C pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:38148]
ENSG00000225895,TRAPPC2P8,Y,18105314,18108102,1,unprocessed_pseudogene,trafficking protein particle complex 2 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:37731]
ENSG00000233120,USP9YP15,Y,18116527,18117695,1,unprocessed_pseudogene,USP9Y pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:38751]
ENSG00000252166,RNU1-95P,Y,18116848,18117007,1,snRNA,"RNA, U1 small nuclear 95, pseudogene [Source:HGNC Symbol;Acc:HGNC:48437]"
ENSG00000232744,USP9YP16,Y,18121195,18123799,-1,unprocessed_pseudogene,USP9Y pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:38752]
ENSG00000229465,ACTG1P11,Y,18147884,18149008,1,processed_pseudogene,actin gamma 1 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:37651]
ENSG00000236599,ELOCP26,Y,18178932,18179260,-1,processed_pseudogene,elongin C pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:38731]
ENSG00000232899,CDY9P,Y,18182835,18184414,-1,unprocessed_pseudogene,chromodomain Y-linked 9 pseudogene [Source:HGNC Symbol;Acc:HGNC:23851]
ENSG00000229302,TAF9P2,Y,18276607,18277495,-1,processed_pseudogene,TATA-box binding protein associated factor 9 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:31744]
ENSG00000228945,CLUHP2,Y,18280178,18284761,1,unprocessed_pseudogene,clustered mitochondria homolog pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38453]
ENSG00000278391,,Y,18336960,18337049,1,misc_RNA,
ENSG00000251953,RNA5SP522,Y,18346123,18346238,-1,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 522 [Source:HGNC Symbol;Acc:HGNC:43422]"
ENSG00000252667,RNA5SP523,Y,18348035,18348147,-1,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 523 [Source:HGNC Symbol;Acc:HGNC:43423]"
ENSG00000249726,TUBB1P1,Y,18386974,18389151,1,unprocessed_pseudogene,tubulin beta 1 class VI pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23982]
ENSG00000225716,ELOCP13,Y,18440797,18441125,1,processed_pseudogene,elongin C pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:38149]
ENSG00000229406,OFD1P4Y,Y,18453150,18472137,-1,unprocessed_pseudogene,OFD1 pseudogene 4 Y-linked [Source:HGNC Symbol;Acc:HGNC:23876]
ENSG00000252209,RNU1-48P,Y,18486511,18486672,1,snRNA,"RNA, U1 small nuclear 48, pseudogene [Source:HGNC Symbol;Acc:HGNC:48390]"
ENSG00000249634,USP9YP5,Y,18490915,18494295,-1,unprocessed_pseudogene,USP9Y pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:38418]
ENSG00000238067,XKRYP1,Y,18508577,18509068,1,unprocessed_pseudogene,"XK related, Y-linked pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23908]"
ENSG00000230377,ELOCP7,Y,18532326,18532656,-1,processed_pseudogene,elongin C pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:38143]
ENSG00000250951,USP9YP1,Y,18540980,18544128,1,unprocessed_pseudogene,USP9Y pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31741]
ENSG00000230458,GPM6BP1,Y,18578417,18578560,1,unprocessed_pseudogene,glycoprotein M6B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38782]
ENSG00000235479,RAB9AP4,Y,18649671,18650279,1,unprocessed_pseudogene,"RAB9A, member RAS oncogene family pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:38108]"
ENSG00000249606,TRAPPC2P7,Y,18655520,18656190,-1,unprocessed_pseudogene,trafficking protein particle complex 2 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:10716]
ENSG00000267793,,Y,19598188,19598757,1,transcribed_processed_pseudogene,ADAM metallopeptidase domain (ADAM) pseudogene
ENSG00000260197,,Y,19691941,19694606,-1,lncRNA,novel transcript
ENSG00000172468,HSFY1,Y,18546691,18588963,1,protein_coding,heat shock transcription factor Y-linked 1 [Source:HGNC Symbol;Acc:HGNC:18568]
ENSG00000176679,TGIF2LY,Y,3579067,3580041,1,protein_coding,TGFB induced factor homeobox 2 like Y-linked [Source:HGNC Symbol;Acc:HGNC:18569]
ENSG00000182415,CDY2A,Y,18025787,18027746,1,protein_coding,chromodomain Y-linked 2A [Source:HGNC Symbol;Acc:HGNC:1810]
ENSG00000233126,ZNF736P3Y,Y,23049247,23051195,1,processed_pseudogene,"zinc finger protein 736 pseudogene 3, Y-linked [Source:HGNC Symbol;Acc:HGNC:37728]"
ENSG00000227251,TRIM60P9Y,Y,23058030,23059186,1,processed_pseudogene,"tripartite motif containing 60 pseudogene 9, Y-linked [Source:HGNC Symbol;Acc:HGNC:38459]"
ENSG00000252633,RN7SKP282,Y,7324297,7324595,-1,misc_RNA,RN7SK pseudogene 282 [Source:HGNC Symbol;Acc:HGNC:46006]
ENSG00000251996,Y_RNA,Y,7341531,7341642,1,misc_RNA,Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000252155,RNU6-941P,Y,7378672,7378779,1,snRNA,"RNA, U6 small nuclear 941, pseudogene [Source:HGNC Symbol;Acc:HGNC:47904]"
ENSG00000252472,RNU6-521P,Y,7423054,7423158,-1,snRNA,"RNA, U6 small nuclear 521, pseudogene [Source:HGNC Symbol;Acc:HGNC:47484]"
ENSG00000224953,SRIP3,Y,6718962,6719180,-1,processed_pseudogene,sorcin pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:38735]
ENSG00000274365,,Y,6789153,6789344,1,processed_pseudogene,WWC family member 3 (WWC3) pseudogene
ENSG00000233634,GOT2P5,Y,6837707,6838252,1,processed_pseudogene,GOT2 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:38439]
ENSG00000237701,ATP5PFP1,Y,6900753,6901372,1,processed_pseudogene,ATP synthase peripheral stalk subunit F6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23933]
ENSG00000273906,,Y,6918682,6920791,1,lncRNA,"novel transcript, sense intronic to TBL1Y"
ENSG00000232976,TRIM60P10Y,Y,24659337,24660406,1,processed_pseudogene,"tripartite motif containing 60 pseudogene 10, Y-linked [Source:HGNC Symbol;Acc:HGNC:38462]"
ENSG00000226270,ZNF736P2Y,Y,24683657,24684935,1,processed_pseudogene,"zinc finger protein 736 pseudogene 2, Y-linked [Source:HGNC Symbol;Acc:HGNC:37727]"
ENSG00000227837,TRIM60P11Y,Y,24691791,24692932,1,processed_pseudogene,"tripartite motif containing 60 pseudogene 11, Y-linked [Source:HGNC Symbol;Acc:HGNC:38463]"
ENSG00000278602,,Y,24977176,24978317,-1,unprocessed_pseudogene,tripartite motif containing 60 (TRIM60) pseudogene
ENSG00000223978,ZNF736P1Y,Y,24985201,24986476,-1,processed_pseudogene,"zinc finger protein 736 pseudogene 1, Y-linked [Source:HGNC Symbol;Acc:HGNC:37726]"
ENSG00000278197,,Y,25009700,25010769,-1,unprocessed_pseudogene,tripartite motif containing 60 (TRIM60) pseudogene
ENSG00000230819,ZNF736P5Y,Y,25018499,25019303,-1,processed_pseudogene,"zinc finger protein 736 pseudogene 5, Y-linked [Source:HGNC Symbol;Acc:HGNC:38597]"
ENSG00000185894,BPY2C,Y,25030901,25062548,-1,protein_coding,basic charge Y-linked 2C [Source:HGNC Symbol;Acc:HGNC:18225]
ENSG00000228296,TTTY4C,Y,25063083,25099892,-1,lncRNA,"testis expressed transcript, Y-linked 4C [Source:HGNC Symbol;Acc:HGNC:31892]"
ENSG00000205916,DAZ4,Y,24833843,24907040,1,protein_coding,deleted in azoospermia 4 [Source:HGNC Symbol;Acc:HGNC:15966]
ENSG00000129873,CDY2B,Y,17878260,17880220,-1,protein_coding,chromodomain Y-linked 2B [Source:HGNC Symbol;Acc:HGNC:23921]
ENSG00000251841,RNU6-1334P,Y,2784749,2784853,1,snRNA,"RNA, U6 small nuclear 1334, pseudogene [Source:HGNC Symbol;Acc:HGNC:48297]"
ENSG00000184895,SRY,Y,2786855,2787682,-1,protein_coding,sex determining region Y [Source:HGNC Symbol;Acc:HGNC:11311]
ENSG00000232195,TOMM22P2,Y,2827982,2828218,1,processed_pseudogene,TOMM22 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38737]
ENSG00000286130,,Y,2828192,2840851,-1,lncRNA,novel transcript
ENSG00000129824,RPS4Y1,Y,2841602,2932000,1,protein_coding,ribosomal protein S4 Y-linked 1 [Source:HGNC Symbol;Acc:HGNC:10425]
ENSG00000229163,NAP1L1P2,Y,2929001,2931120,-1,processed_pseudogene,nucleosome assembly protein 1 like 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38005]
ENSG00000278847,,Y,2934406,2934771,-1,lncRNA,novel transcript
ENSG00000223600,EEF1A1P41,Y,2995067,2995273,-1,processed_pseudogene,eukaryotic translation elongation factor 1 alpha 1 pseudogene 41 [Source:HGNC Symbol;Acc:HGNC:38799]
ENSG00000215414,PSMA6P1,Y,13286638,13287378,1,processed_pseudogene,proteasome subunit alpha 6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:17460]
ENSG00000224035,SFPQP1,Y,13083790,13095805,1,processed_pseudogene,splicing factor proline and glutamine rich pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10775]
ENSG00000223915,DPPA2P1,Y,13230884,13231439,1,processed_pseudogene,developmental pluripotency associated 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38448]
ENSG00000234059,CASKP1,Y,12930165,12948182,-1,unprocessed_pseudogene,calcium/calmodulin dependent serine protein kinase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:1498]
ENSG00000154620,TMSB4Y,Y,13703899,13706024,1,protein_coding,thymosin beta 4 Y-linked [Source:HGNC Symbol;Acc:HGNC:11882]
ENSG00000129864,VCY,Y,13985772,13986473,-1,protein_coding,variable charge Y-linked [Source:HGNC Symbol;Acc:HGNC:12668]
ENSG00000187191,DAZ3,Y,24763069,24813492,-1,protein_coding,deleted in azoospermia 3 [Source:HGNC Symbol;Acc:HGNC:15965]
ENSG00000188120,DAZ1,Y,23129355,23199010,-1,protein_coding,deleted in azoospermia 1 [Source:HGNC Symbol;Acc:HGNC:2682]
ENSG00000251925,SNORA70,Y,23423099,23423236,-1,snoRNA,Small nucleolar RNA SNORA70 [Source:RFAM;Acc:RF00156]
ENSG00000286744,,Y,23435905,23436006,1,unprocessed_pseudogene,"pseudogene similar to part of protein phosphatase 1, regulatory (inhibitor) subunit 12B (PPP1R12B)"
ENSG00000236647,,Y,23549809,23551385,1,unprocessed_pseudogene,"testis specific protein, Y-linked 1 (TSPY1) pseudogene"
ENSG00000099721,AMELY,Y,6865918,6911752,-1,protein_coding,amelogenin Y-linked [Source:HGNC Symbol;Acc:HGNC:462]
ENSG00000092377,TBL1Y,Y,6910686,7101970,1,protein_coding,transducin beta like 1 Y-linked [Source:HGNC Symbol;Acc:HGNC:18502]
ENSG00000205944,DAZ2,Y,23219447,23291356,1,protein_coding,deleted in azoospermia 2 [Source:HGNC Symbol;Acc:HGNC:15964]
ENSG00000226555,AGKP1,Y,14639096,14640358,1,processed_pseudogene,AGK pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:37661]
ENSG00000228787,NLGN4Y-AS1,Y,14793642,14804033,-1,lncRNA,NLGN4Y antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:38793]
ENSG00000229343,CDY22P,Y,25813013,25814566,1,unprocessed_pseudogene,chromodomain Y-linked 22 pseudogene [Source:HGNC Symbol;Acc:HGNC:23866]
ENSG00000232695,ELOCP17,Y,25860943,25861268,1,processed_pseudogene,elongin C pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:38153]
ENSG00000235511,OFD1P18Y,Y,25871931,25898653,-1,unprocessed_pseudogene,OFD1 pseudogene 18 Y-linked [Source:HGNC Symbol;Acc:HGNC:2589]
ENSG00000232914,TRAPPC2P4,Y,25904518,25907250,1,unprocessed_pseudogene,trafficking protein particle complex 2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:10713]
ENSG00000223655,RAB9AP3,Y,25918323,25918895,-1,processed_pseudogene,"RAB9A, member RAS oncogene family pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:38107]"
ENSG00000230854,USP9YP20,Y,25923388,25929826,1,unprocessed_pseudogene,USP9Y pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:38767]
ENSG00000252625,RNU1-40P,Y,25928979,25929142,1,snRNA,"RNA, U1 small nuclear 40, pseudogene [Source:HGNC Symbol;Acc:HGNC:48382]"
ENSG00000227635,USP9YP21,Y,25933833,25935881,-1,unprocessed_pseudogene,USP9Y pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:38757]
ENSG00000237546,XKRYP6,Y,25943268,25954152,1,unprocessed_pseudogene,"XK related, Y-linked pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:23913]"
ENSG00000227867,ELOCP11,Y,25991241,25991572,-1,processed_pseudogene,elongin C pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:38147]
ENSG00000231716,CDY23P,Y,25994684,25995697,-1,unprocessed_pseudogene,chromodomain Y-linked 23 pseudogene [Source:HGNC Symbol;Acc:HGNC:23867]
ENSG00000234744,USP9YP26,Y,26002254,26008856,1,unprocessed_pseudogene,USP9Y pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:38762]
ENSG00000233156,HSFY8P,Y,26011435,26012237,1,unprocessed_pseudogene,"heat shock transcription factor Y-linked 8, pseudogene [Source:HGNC Symbol;Acc:HGNC:38792]"
ENSG00000289705,,Y,26234610,26234711,-1,unprocessed_pseudogene,protein phosphatase 1 regulatory subunit 12B (PPP1R12B) pseudogene
ENSG00000225876,,Y,26244351,26244573,-1,unprocessed_pseudogene,novel pseudogene
ENSG00000251796,SNORA70,Y,26247384,26247521,1,snoRNA,Small nucleolar RNA SNORA70 [Source:RFAM;Acc:RF00156]
ENSG00000252948,RNU6-1314P,Y,26360989,26361092,1,snRNA,"RNA, U6 small nuclear 1314, pseudogene [Source:HGNC Symbol;Acc:HGNC:48277]"
ENSG00000233843,CYCSP48,Y,26400611,26401230,1,processed_pseudogene,CYCS pseudogene 48 [Source:HGNC Symbol;Acc:HGNC:23942]
ENSG00000129862,VCY1B,Y,14056227,14056958,1,protein_coding,variable charge Y-linked 1B [Source:HGNC Symbol;Acc:HGNC:31751]
ENSG00000235451,PNPLA4P1,Y,14081075,14086600,1,unprocessed_pseudogene,patatin like phospholipase domain containing 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38085]
ENSG00000289706,,Y,14101588,14101723,-1,unprocessed_pseudogene,patatin like phospholipase domain containing 4 (PNPLA4) pseudogene
ENSG00000225624,TBL1YP1,Y,20727254,20742900,1,unprocessed_pseudogene,transducin beta like 1 Y-linked pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23979]
ENSG00000280969,RPS4Y2,Y,20756108,20781032,1,protein_coding,ribosomal protein S4 Y-linked 2 [Source:HGNC Symbol;Acc:HGNC:18501]
ENSG00000224482,HSFY4P,Y,20808776,20811809,-1,unprocessed_pseudogene,"heat shock transcription factor Y-linked 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:37721]"
ENSG00000216844,,Y,20843256,20843710,-1,processed_pseudogene,novel pseudogene
ENSG00000229551,GAPDHP17,Y,20861337,20862337,1,processed_pseudogene,glyceraldehyde-3-phosphate dehydrogenase pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:37765]
ENSG00000226504,TMEM167AP1,Y,20907344,20907562,-1,processed_pseudogene,transmembrane protein 167A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23956]
ENSG00000254488,,Y,21038289,21044724,-1,lncRNA,novel transcript
ENSG00000237427,TOMM22P1,Y,21130870,21131181,1,processed_pseudogene,TOMM22 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38736]
ENSG00000232634,NEFLP1,Y,21221106,21222089,-1,processed_pseudogene,neurofilament light pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:37662]
ENSG00000226918,,Y,21311268,21318895,1,unprocessed_pseudogene,"RNA binding motif protein, Y-linked, family 1, member A1 (RBMY1A1) pseudogene"
ENSG00000183146,PRORY,Y,21382954,21386360,-1,lncRNA,PRORY Y-linked lncRNA [Source:HGNC Symbol;Acc:HGNC:38732]
ENSG00000236615,,Y,21405770,21405995,1,unprocessed_pseudogene,"pseudogene similar to part of testis specific protein, Y-linked 1 (TSPY1)"
ENSG00000169849,TSPY14P,Y,21468158,21470683,1,unprocessed_pseudogene,"testis specific protein Y-linked 14, pseudogene [Source:HGNC Symbol;Acc:HGNC:23906]"
ENSG00000169811,RBMY1HP,Y,21493519,21501968,1,unprocessed_pseudogene,"RNA binding motif protein Y-linked family 1 member H, pseudogene [Source:HGNC Symbol;Acc:HGNC:9916]"
ENSG00000242393,,Y,21508299,21510470,-1,unprocessed_pseudogene,"testis specific protein, Y-linked 1 (TSPY1) pseudogene"
ENSG00000228257,,Y,21531839,21534011,-1,unprocessed_pseudogene,"testis specific protein, Y-linked 1 (TSPY1) pseudogene"
ENSG00000184991,TTTY13,Y,21565092,21605081,-1,lncRNA,"testis expressed transcript, Y-linked 13 [Source:HGNC Symbol;Acc:HGNC:18494]"
ENSG00000271123,ELOCP5,Y,21631683,21632015,-1,processed_pseudogene,elongin C pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:38140]
ENSG00000226042,CDY10P,Y,21637475,21639041,-1,unprocessed_pseudogene,chromodomain Y-linked 10 pseudogene [Source:HGNC Symbol;Acc:HGNC:23848]
ENSG00000237023,USP9YP3,Y,21661926,21674008,1,unprocessed_pseudogene,USP9Y pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37739]
ENSG00000229416,USP9YP8,Y,21677246,21681118,-1,unprocessed_pseudogene,USP9Y pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:38424]
ENSG00000230029,CDY11P,Y,21696570,21698220,1,unprocessed_pseudogene,chromodomain Y-linked 11 pseudogene [Source:HGNC Symbol;Acc:HGNC:23852]
ENSG00000224169,HSFY6P,Y,23657839,23659058,-1,unprocessed_pseudogene,"heat shock transcription factor Y-linked 6, pseudogene [Source:HGNC Symbol;Acc:HGNC:38790]"
ENSG00000223407,USP9YP18,Y,23659466,23667822,-1,unprocessed_pseudogene,USP9Y pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:38754]
ENSG00000226873,CDY14P,Y,23674379,23675392,1,unprocessed_pseudogene,chromodomain Y-linked 14 pseudogene [Source:HGNC Symbol;Acc:HGNC:23858]
ENSG00000227915,ELOCP16,Y,23678504,23678835,1,unprocessed_pseudogene,elongin C pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:38152]
ENSG00000236620,XKRYP3,Y,23715922,23726808,-1,unprocessed_pseudogene,"XK related, Y-linked pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:23910]"
ENSG00000224866,USP9YP25,Y,23734193,23736249,1,unprocessed_pseudogene,USP9Y pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:38761]
ENSG00000232424,USP9YP29,Y,23740258,23746693,-1,unprocessed_pseudogene,USP9Y pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:38765]
